type,name,winery_name,area,size,vintage,price,info,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
SPARKLING,PHILIPPONNAT Blanc de Noirs Extra Brut   ,PHILIPPONNAT Blanc de Noirs Extra Brut   ,,BOTTLE,2014.0, 150.00,? - 2012 | 100% pinot nero,https://www.callmewine.com/champagne-blanc-de-noirs-philipponnat-2015-P35469.htm,Blanc de Noirs Extra Brut Champagne,Philipponnat,wine_01gzr4ks63k827636nmdzsbbh0,6780105.0,37.11021
SPARKLING,PHILIPPONNAT “CLOS DE GOISSES” Brut   ,PHILIPPONNAT “CLOS DE GOISSES” Brut   ,,BOTTLE,2007.0, 490.00,45 Pinot Nero 55 Chardonnay | 1-2010 Extra Brut,https://www.bernardistore.it/prodotto/champagne-brut-clos-de-goisses-2007-philipponnat-in-cassa-legno/,Clos des Goisses Champagne,Philipponnat,wine_01gzr4ks63m600dq3q01k6f92z,83818.0,37.378487
SPARKLING,PHILIPPONNAT “LES CINTRES”Blanc de Noir  Extra Brut  ,PHILIPPONNAT “LES CINTRES”Blanc de Noir  Extra Brut  ,,BOTTLE,2006.0, 710.00,,https://www.glugulp.com/philipponnat-champagne-extra-brut-les-cintres-2009-box-naked,Les Cintres Extra-Brut Champagne,Philipponnat,wine_01gzr4ks63c2d995mzrdag2qq4,5582597.0,42.369545
SPARKLING,"PHILIPPONNAT ""CUVÉE SPÉCIALE MOON"" Blanc de Noirs Extra Brut 1er Cru  ","PHILIPPONNAT ""CUVÉE SPÉCIALE MOON"" Blanc de Noirs Extra Brut 1er Cru  ",,BOTTLE,, 150.00,100% pinot nero,https://www.oltrebolla.com/champagne/379-philipponnat-champagne-aoc-premier-cru-extra-brut-blanc-de-noirs-cuvee-speciale-moon-import-astucciato.html,Blanc de Noirs Cuvée Spéciale Moon Import Extra Brut Champagne Premier Cru,Philipponnat,wine_01gzr4ks63jq95xanh97sq7sjy,4018526.0,42.77121
SPARKLING,RUINART Blanc de Blancs Brut,RUINART Blanc de Blancs Brut,,BOTTLE,, 160.00,,https://www.tannico.it/champagne-brut-blanc-de-blancs-ruinart.html,Dom Ruinart Blanc de Blancs Brut Champagne,Ruinart,wine_01gzr4ksd4nsbgy7pt1nwzq7k8,1192720.0,48.90915
SPARKLING,RUINART Rosè Brut,RUINART Rosè Brut,,BOTTLE,, 160.00,,https://www.tannico.it/ruinart-rose.html,Dom Ruinart Rosé Brut Champagne,Ruinart,wine_01h4pmmfdrsyc3d30fzdm74bn4,,43.5971
SPARKLING,SALON “LE MESNIL” Blanc de Blanc Brut ,SALON “LE MESNIL” Blanc de Blanc Brut ,,BOTTLE,2004.0, 1.100.00,,https://www.tannico.it/champagne-brut-blanc-de-blancs-cuvee-s-le-mesnil-2004-salon.html,Blanc de Blancs Spumante Brut,Chateau Blanc,wine_01h0qsxn5fymhd5vt8c9jzrd70,,47.90795
SPARKLING,TAITTINGER Brut Prestige Blanc,TAITTINGER Brut Prestige Blanc,,BOTTLE,, 85.00,,https://oldwine.it/champagne/champagne-aoc-brut-prestige-taittinger-astucciato-1139.html?gclid=Cj0KCQjwlK-WBhDjARIsAO2sErTgVqMSm_roqcrAWLXUkNIjK79mHb5foUb7ZPwNpdQQojCLPyoKbOAaAnGGEALw_wcB,Cuvée Prestige Brut Champagne,Taittinger,wine_01h0f3cmbm11rs6z6r4yhqx5x1,,35.296143
SPARKLING,THIENOT Blanc de Blancs Brut,THIENOT Blanc de Blancs Brut,,BOTTLE,, 120.00,,https://www.bernabei.it/brut-blanc-de-blancs-thienot-75cl-astucciato,Blanc de Blancs Spumante Brut,Chateau Blanc,wine_01h0qsxn5fymhd5vt8c9jzrd70,,44.69534
SPARKLING,THIENOT Millesimé ,THIENOT Millesimé ,,BOTTLE,2009.0, 130.00,,https://www.tannico.it/champagne-brut-vintage-2009-thienot.html,Cuvée Alain Thienot Champagne,Thienot,wine_01havwee2q5xmgyyebazv9x0c4,,41.27028
SPARKLING,AURORE CASANOVA Blanc de Noirs Extra Brut Grand Cru ,AURORE CASANOVA Blanc de Noirs Extra Brut Grand Cru ,,BOTTLE,2018.0, 150.00,,https://calatamazzini15.it/product/aurore-casanova-blanc-de-noirs-2018-v-v-champagne-extra-brut-grand-cru/,Cuvée Divine Extra Brut Blanc de Noirs Champagne,Aurore Casanova,wine_01h0my5rrnafxekmyrxxdv35wk,,46.126537
SPARKLING,"FRANK PASCAL “HARMONIE"" Blanc de Noirs Nature ","FRANK PASCAL “HARMONIE"" Blanc de Noirs Nature ",,BOTTLE,2011.0, 190.00,,https://www.tannico.it/champagne-extra-brut-blanc-de-noirs-harmonie-2011-franck-pascal-102525.html,Harmonie Blanc de Noirs Extra Brut Champagne,Franck Pascal,wine_01h4pmmfcybwt5g6v1gz2xkk67,,39.383076
SPARKLING,"FRANK PASCAL “LIBERANCE"" Brut Nature ","FRANK PASCAL “LIBERANCE"" Brut Nature ",,BOTTLE,2015.0, 150.00,,https://enotecaterruli.it/prodotto/champagne-liberance-brut-nature-2015-franck-pascal/,Libérance Brut Nature Champagne,Franck Pascal,wine_01h4pmmgk1wgvaagav68sqpd59,,45.172142
SPARKLING,FRANK PASCAL “RELIANCE” Brut Nature ,FRANK PASCAL “RELIANCE” Brut Nature ,,BOTTLE,, 90.00,,https://www.tannico.it/champagne-brut-nature-reliance-franck-pascal.html,Réliance Brut Nature Champagne,Franck Pascal,wine_01h4pmmgjt4pp0mw1pmr0w3vcq,,41.851913
SPARKLING,GASTON CHIQUET “D'AY” Blanc de Blanc Brut Grand Crù ,GASTON CHIQUET “D'AY” Blanc de Blanc Brut Grand Crù ,,BOTTLE,2010.0, 105.00,,https://www.vino45.it/it/champagne/2201-champagne-brut-grand-cru-blanc-de-blancs-d-ay-2010-750-ml-gaston-chiquet.html,Blanc de Blancs Brut Champagne Grand Cru ''Aÿ'',Gaston Chiquet,wine_01gzr4ksc93gshb9ysern8935m,97846.0,53.96053
SPARKLING,GASTON CHIQUET “SPECIAL CLUB”  Brut 1° Crù ,GASTON CHIQUET “SPECIAL CLUB”  Brut 1° Crù ,,BOTTLE,, 130.00,"Chardonnay 70%, Pinot Nero 30%",https://www.callmewine.com/champagne-special-club-gaston-chiquet-2014-P40149.htm,Spécial Club Brut Champagne,Gaston Chiquet,wine_01gzr4ksc9yq8kbbtmbxvhnd7p,1245263.0,54.600105
SPARKLING,GEORGE LAVAL “CUMIÈRES”  Brut Nature 1° Crù ,GEORGE LAVAL “CUMIÈRES”  Brut Nature 1° Crù ,,BOTTLE,2019.0, 160.00,"Chardonnay 35%, Meunier 15% Pinot Nero 50%",https://www.tannico.it/champagne-brut-nature-cumieres-premier-cru-georges-laval.html,Cumières Brut Nature Champagne Premier Cru,Georges Laval,wine_01h4pmmgg5x3xh4ee8x4m2w9kk,,47.644184
SPARKLING,GEORGE LAVAL “GARENNES” Blanc de Noirs Extra Brut 1° Crù,GEORGE LAVAL “GARENNES” Blanc de Noirs Extra Brut 1° Crù,,BOTTLE,, 140.00,,https://www.tannico.it/champagne-extra-brut-cumieres-1er-cru-garennes-georges-laval.html,Garennes Extra Brut Champagne,Georges Laval,wine_01h4pmmfcwef6qw66j2grr78sw,,47.46365
SPARKLING,GEORGE LAVAL “LES HAUTES CHÈVRES ” Blanc de Noirs Nature vieilles Vignes ,GEORGE LAVAL “LES HAUTES CHÈVRES ” Blanc de Noirs Nature vieilles Vignes ,,BOTTLE,, 360.00,,https://www.tannico.it/champagne-brut-nature-les-hautes-chevres-blanc-de-noirs-premier-cru-2013-georges-laval-69209.html,Cumières Les Hautes Chèvres Brut Nature Millesimé Champagne Premier Cru,Georges Laval,wine_01h4pmmgg94d9jw431s1ps3m9b,,46.603348
SPARKLING,"MOUSSÈ FILS ""TERRE D'ILLITE""  Extra Brut  Blanc de Noirs, Vintage    ","MOUSSÈ FILS ""TERRE D'ILLITE""  Extra Brut  Blanc de Noirs, Vintage    ",,BOTTLE,2017.0, 95.00,Meunier 95% Pinot Nero 5% | 6 -  | 2-2014,https://www.lunawineshop.it/products/copia-del-champagne-mousse-fils-terre-dillite-2014-extra-brut,Terre d''Illite Blanc de Noirs Champagne,Moussé Fils,wine_01h0qzm22rdg12d5493x182wtd,,45.38841
SPARKLING,"MOUSSÈ FILS ""L'OR D'EUGENE""  Extra Brut  Blanc de Noirs","MOUSSÈ FILS ""L'OR D'EUGENE""  Extra Brut  Blanc de Noirs",,BOTTLE,, 85.00,Meunier 80% Pinot Nero 20%,https://www.glugulp.com/mousse-fils-champagne-brut-lor-d-eugene-blanc-de-noirs-new,l''Or d''Eugene Blanc de Noir Solera,Moussé Fils,wine_01h4pmmgh5weng4rps36mq3ydt,,39.314625
SPARKLING,R. POUILLON & FILS Blanc de Blanc Brut 1° Cru ,R. POUILLON & FILS Blanc de Blanc Brut 1° Cru ,,BOTTLE,, 80.00,,https://www.pellegrinispa.net/prodotti.php,Blanc de Blancs Spumante Brut,Chateau Blanc,wine_01h0qsxn5fymhd5vt8c9jzrd70,,47.90795
SPARKLING,BÉRÊCHE ET FILS Reserve Brut,BÉRÊCHE ET FILS Reserve Brut,,BOTTLE,, 110.00,,https://www.tannico.it/champagne-brut-reserve-bereche-et-fils.html,Brut Réserve Champagne,Bérêche & Fils,wine_01gzr4ksxc64qf9xsba2g0fwfw,,37.401764
SPARKLING,"BÉRÊCHE ET FILS ""Reflet d'Antan""","BÉRÊCHE ET FILS ""Reflet d'Antan""",,BOTTLE,, 245.00,,https://www.tannico.it/champagne-brut-reflet-d-antan-bereche-et-fils.html,Reflet d''Antan Brut Champagne,Bérêche & Fils,wine_01gzr4ksxjffr7dab97beayejy,,42.669533
SPARKLING,"CHARTOGNE TAILLET ""HEURTEBISE"" Blanc de Blanc ","CHARTOGNE TAILLET ""HEURTEBISE"" Blanc de Blanc ",,BOTTLE,2017.0, 165.00,,https://www.enosearcher.it/bottiglia/chartogne-taillet-champagne-aoc-heurtebise-2017/,Heurtebise Blanc de Blancs Brut,Chartogne-Taillet,wine_01h4pmmfea63n51npjhkfzfjpm,,65.112526
SPARKLING,"CHARTOGNE TAILLET ""LES BARRES"" Blanc de Noirs ","CHARTOGNE TAILLET ""LES BARRES"" Blanc de Noirs ",,BOTTLE,2016.0, 185.00,,https://www.tannico.it/champagne-extra-brut-blanc-de-noirs-les-barres-chartogne-taillet.html,Les Barres Blanc de Noirs Extra Brut Champagne,Chartogne-Taillet,wine_01h4pmmgfhw870bwr490ntwnsk,,55.849483
SPARKLING,DAVID LECLAPART “L’AMATEUR” Extra Brut Blanc de Blanc 1° Cru ,DAVID LECLAPART “L’AMATEUR” Extra Brut Blanc de Blanc 1° Cru ,,BOTTLE,, 150.00,,https://www.tannico.it/champagne-extra-brut-l-amateur-blanc-de-blancs-premier-cru-david-leclapart.html,l''Amateur Blanc de Blancs Extra Brut Champagne Premier Cru,David Léclapart,wine_01h0qsxnvbs27y0gv1ta59jebb,,53.118748
SPARKLING,EGLY OURIET “LES PRÉMICES”  Brut Grand Cru ,EGLY OURIET “LES PRÉMICES”  Brut Grand Cru ,,BOTTLE,, 110.00,"Chardonnay, Pinot meunier, Pinot nero",https://www.callmewine.com/champagne-brut-les-premices-egly-ouriet-P27064.htm,Les Prémices Brut Champagne Grand Cru ''Ambonnay'',Egly-Ouriet,wine_01h4pmmgfa5f3f1hatfgn025xx,,61.34362
SPARKLING,EGLY OURIET “LES VIGNES DE VRIGNY”  Brut Blanc de Noirs Premier Cru ,EGLY OURIET “LES VIGNES DE VRIGNY”  Brut Blanc de Noirs Premier Cru ,,BOTTLE,, 150.00,Pinot Meunier,https://www.callmewine.com/chamapgne-les-vignes-de-vrigny-egly-ouriet-P7020.htm,Les Vignes de Vrigny Brut Champagne Premier Cru,Egly-Ouriet,wine_01h0f3cmbqng4amtz0kpnz4zte,,64.04385
SPARKLING,EGLY OURIET  Brut Grand Cru ,EGLY OURIET  Brut Grand Cru ,,BOTTLE,, 150.00,"Pinot Nero 70%, Chardonnay 30%",https://www.tannico.it/champagne-brut-tradition-grand-cru-egly-ouriet.html,Champagne Extra Brut Grand Cru,Egly-Ouriet,wine_01h4pmmff782ryqv710jecfqq4,,53.264214
SPARKLING,EGLY OURIET “VP” Extra Brut Grand Cru ,EGLY OURIET “VP” Extra Brut Grand Cru ,,BOTTLE,, 200.00,,https://www.tannico.it/champagne-gran-cru-v-p-extra-brut-egly-ouriet-astuccio.html,Champagne Extra Brut Grand Cru,Egly-Ouriet,wine_01h4pmmff782ryqv710jecfqq4,,56.920704
SPARKLING,EGLY OURIET Brut Rosè Grand Cru,EGLY OURIET Brut Rosè Grand Cru,,BOTTLE,, 210.00,,https://www.tannico.it/champagne-brut-rose-grand-cru-egly-ouriet.html,Rosé Brut Champagne Grand Cru ''Ambonnay'',Egly-Ouriet,wine_01h4pmmfct979abh63xnhwx14r,,54.273777
SPARKLING,EGLY OURIET “PRESTIGE” Brut Grand Cru Millèsime ,EGLY OURIET “PRESTIGE” Brut Grand Cru Millèsime ,,BOTTLE,2011.0, 299.00,,https://www.xtrawine.com/it/vini/egly-ouriet-champagne-grand-cru-brut-millesime-2011/p26673,Millésime Brut Champagne Grand Cru ''Ambonnay'',Egly-Ouriet,wine_01h0r2pq4jgfqamvz021fhvffn,,57.141106
SPARKLING,FERNAND THILL Blanc de Blanc Grand Crù Millèsime  ,FERNAND THILL Blanc de Blanc Grand Crù Millèsime  ,,BOTTLE,2012.0, 90.00,,https://www.tannico.it/champagne-brut-blanc-de-blancs-2012-fernand-thill.html,Blanc de Blancs Spumante Brut,Chateau Blanc,wine_01h0qsxn5fymhd5vt8c9jzrd70,,45.50822
SPARKLING,JEROME PREVOST “LES BÉGUNIES” Extra Brut Blanc de Noir  ,JEROME PREVOST “LES BÉGUNIES” Extra Brut Blanc de Noir  ,,BOTTLE,, 170.00,94% pinot meunier 6% altri vitigni,,La Closerie Les Béguines Extra Brut Champagne,Jérôme Prévost,wine_01h4pmmfctzq55rqh1nm0r83vb,,37.566933
SPARKLING,"JEROME PREVOST “LE CLOSERIE, LES BÉGUNIES” Extra Brut Blanc de Noir  ","JEROME PREVOST “LE CLOSERIE, LES BÉGUNIES” Extra Brut Blanc de Noir  ",,BOTTLE,, 185.00,94% pinot meunier 6% altri vitigni,https://www.tannico.it/champagne-extra-brut-la-closerie-les-beguines-blanc-de-noirs-jerome-prevost.html,La Closerie Les Béguines Extra Brut Champagne,Jérôme Prévost,wine_01h4pmmfctzq55rqh1nm0r83vb,,43.966843
SPARKLING,"MOUZON LEROUX ""L'ATAVIQUE""  Nauture Grand Cru","MOUZON LEROUX ""L'ATAVIQUE""  Nauture Grand Cru",,BOTTLE,, 90.00,70% Pinot Noir 30% Chardonnay,https://www.tannico.it/champagne-extra-brut-grand-cru-l-atavique-mouzon-leroux.html,l''Atavique Tradition Champagne Grand Cru ''Verzy'',Mouzon Leroux,wine_01h4pmmfgv89m5aj8dsee6b4r8,,50.883442
SPARKLING,"VINCENT CUILLIER ""CHEMIN DES ROIS""  Brut Nature","VINCENT CUILLIER ""CHEMIN DES ROIS""  Brut Nature",,BOTTLE,, 99.00,70% Pinot Nero 30% Chardonnay,https://www.champagne-cuillier.fr/en/nos-champagnes/chemin-des-rois/,Tradition Brut Champagne,Cuillier,wine_01h4pmmgfvrnnj41q53sxsfw2y,,36.357937
SPARKLING,"DHONDT GRELLET ""CRAMANT"" Extra Brut Blanc de Blancs Grand Cru","DHONDT GRELLET ""CRAMANT"" Extra Brut Blanc de Blancs Grand Cru",,BOTTLE,, 160.00,,https://www.glugulp.com/dhondt-grellet-champagne-extra-brut-blanc-de-blancs-cramant-grand-cru,Blanc de Blancs Extra Brut Champagne Grand Cru ''Cramant'',Dhondt-Grellet,wine_01h4pmmfcxz2b9k7p481k52nqb,,63.071697
SPARKLING,JACQUES SELOSSE “INITIAL” Blanc de Blancs Grand Cru ,JACQUES SELOSSE “INITIAL” Blanc de Blancs Grand Cru ,,BOTTLE,, 350.00,,https://www.tannico.it/champagne-grand-cru-brut-blanc-de-blancs-initial-jacques-selosse.html,Initial Blanc de Blancs Brut Champagne Grand Cru ''Avize'',Jacques Selosse,wine_01gzr4ktsdjr7edgveykk4hs4s,,54.37066
SPARKLING,"JACQUES SELOSSE ""LIEUX DITS""","JACQUES SELOSSE ""LIEUX DITS""",,BOTTLE,, 650.00,,https://www.tannico.it/champagne-i-6-lieux-dits-jacques-selosse-cassa-legno-6-bottiglie.html,Anselme Selosse Lubie,Jacques Selosse,wine_01gzr4ksjbajebxe3zgp6pv21f,1505959.0,47.82013
SPARKLING,JACQUES SELOSSE “SOUS LE MONT” Blanc de Noirs Grand Cru ,JACQUES SELOSSE “SOUS LE MONT” Blanc de Noirs Grand Cru ,,BOTTLE,, 560.00,,https://www.tannico.it/champagne-grand-cru-extra-brut-blanc-de-noirs-sous-le-mont-jacques-selosse.html,Anselme Selosse Lubie,Jacques Selosse,wine_01gzr4ksjbajebxe3zgp6pv21f,1505959.0,47.82013
SPARKLING,JACQUES SELOSSE “V.O.” Extra Brut Blanc de Blancs Grand Cru ,JACQUES SELOSSE “V.O.” Extra Brut Blanc de Blancs Grand Cru ,,BOTTLE,, 420.00,,https://www.wineexpert.it/it/prodotto/champagne-blanc-de-blancs-version-originale-vo-selosse-jacques.aspx,V.O. Version Originale Blanc de Blancs Extra Brut Champagne Grand Cru,Jacques Selosse,wine_01gzr4kszz1am10wm2tkn4mtve,,56.19641
SPARKLING,"MICHEL FALLON ""OZANNE"" Blanc de Blancs Grand Cru","MICHEL FALLON ""OZANNE"" Blanc de Blancs Grand Cru",,BOTTLE,, 320.00,,https://www.tannico.it/champagne-brut-blanc-de-blancs-grand-cru-ozanne-michel-fallon.html,Ozanne Blanc de Blancs Brut Champagne Grand Cru ''Avize'',Michel Fallon,wine_01h0my5rrtj5shpty7n8tmk0h1,,45.9479
SPARKLING,"LANCELOT PIENNE ""CUVEÉ MARIE LANCELOT"" Grand Cru Extra Brut","LANCELOT PIENNE ""CUVEÉ MARIE LANCELOT"" Grand Cru Extra Brut",,BOTTLE,, 165.00,,https://www.callmewine.com/champagne-cuv%C3%A9e-marie-lancelot-lancelot-pienne-2015-P37051.htm?gclid=CjwKCAjwqZSlBhBwEiwAfoZUIPQdZJabG_IvJKj3uMcVokU0e9aQz-LSyIH0gWdCsZUFuaO5gv64mRoCiskQAvD_BwE,Cuvée Marie Lancelot Brut Champagne Grand Cru ''Cramant'',Lancelot-Pienne,wine_01h0sq491hjm8yf4y9zdywv7x9,,84.82084
SPARKLING,LEGRAS Grand Cru  Brut,LEGRAS Grand Cru  Brut,,BOTTLE,, 80.00,,https://www.tannico.it/champagne-brut-blanc-de-blancs-grand-cru-r-l-legras.html,Brut Champagne Grand Cru ''Chouilly'',Pierre Legras,wine_01h4pmmgrwh10csdq0cynm9n6z,,29.092262
SPARKLING,LEGRAS et HAAS Blanc De Blancs Grand Cru Brut,LEGRAS et HAAS Blanc De Blancs Grand Cru Brut,,BOTTLE,, 85.00,,https://www.tannico.it/champagne-brut-blanc-de-blancs-grand-cru-legras-et-haas-18266.html,Blanc de Blancs Brut Champagne Grand Cru ''Chouilly'',Legras & Haas,wine_01h0qsxn611wqtr00ysd7z8gv5,,51.560135
SPARKLING,"PERTOIS MORISET ""LES HAUTES D'AILLERANDS"" Blanc de Blancs Grand Cru ","PERTOIS MORISET ""LES HAUTES D'AILLERANDS"" Blanc de Blancs Grand Cru ",,BOTTLE,2013.0, 160.00,,https://autanindescopains.fr/produit/pertois-morisetles-hautes-daillerands,Blanc de Blancs Brut Champagne Grand Cru,Pertois-Moriset,wine_01h4pmmfe9x8wt4k2vdnw5dd0k,,55.63756
SPARKLING,"STÉPHANE REGNAULT ""LYDIEN N. 62"" Grand Cru Extra Brut","STÉPHANE REGNAULT ""LYDIEN N. 62"" Grand Cru Extra Brut",,BOTTLE,, 140.00,,https://www.glugulp.com/stephane-regnault-champagne-extra-brut-blanc-de-blancs-oger-2016-grand-cru-lydien-n-45,Lydien N°62 Champagne Grand Cru ''Oger'',Stéphane Regnault,wine_01havwee1v1fr448qa6adhzmme,,63.23018
SPARKLING,"STÉPHANE REGNAULT ""CHROMATIQUE"" Grand Cru Blanc de Blancs Extra Brut","STÉPHANE REGNAULT ""CHROMATIQUE"" Grand Cru Blanc de Blancs Extra Brut",,BOTTLE,, 99.00,,https://www.glugulp.com/stephane-regnault-champagne-extra-brut-blanc-de-blancs-grand-cru-chromatique,Chromatique Champagne Grand Cru,Stéphane Regnault,wine_01havwee1wexqjy5k4f76qzyh7,,56.063892
SPARKLING,ULYSSE COLLIN “LES MAILLONS” Extra Brut Blanc de Noirs ,ULYSSE COLLIN “LES MAILLONS” Extra Brut Blanc de Noirs ,,BOTTLE,2017.0, 220.00,,https://www.callmewine.com/champagne-maillons-collin-P6774.htm,Les Maillons Blanc de Noirs Extra Brut Champagne,Ulysse Collin,wine_01h0qsxnemh0egfd07es60sv39,,52.9947
SPARKLING,ULYSSE COLLIN “LES PIERRIERES” Extra Brut Blanc de Blanc ,ULYSSE COLLIN “LES PIERRIERES” Extra Brut Blanc de Blanc ,,BOTTLE,2016.0, 245.00,,https://www.glugulp.com/ulysse-collin-champagne-extra-brut-blanc-de-blancs-les-pierrires-lieux-dits-v16,Les Pierrières Blanc de Blancs Extra Brut Champagne,Ulysse Collin,wine_01h0qsxnemv8xk4c0kjsscqd04,,55.18548
SPARKLING,VINCENT COUCHE  Zero Dosage,VINCENT COUCHE  Zero Dosage,,BOTTLE,, 85.00,84% Pinot Nero 16% Chardonnay,https://www.tannico.it/champagne-dosage-zero-vincent-couche.html,Dosage Zéro Champagne,Vincent Couche,wine_01h4pmmgsy15269hvpvaavpmq2,,46.16751
SPARKLING,AUBRY FYLS Brut 1° Crù ,AUBRY FYLS Brut 1° Crù ,,MAGNUM,, 180.00,,https://www.callmewine.com/champagne-aubry-P6768.htm,Aubry de Humbert Champagne 1er Cru,Aubry,wine_01h4pmmgg3agcap38f1w7v37wc,,36.98304
SPARKLING,BOLLINGER “SPECIAL CUVEE” Brut ,BOLLINGER “SPECIAL CUVEE” Brut ,,MAGNUM,, 260.00,,https://www.tannico.it/champagne-brut-special-cuvee-bollinger.html,Special Cuvée Brut Aÿ Champagne,Bollinger,wine_01gzr4ks77wsdabt6vnn27vs4y,18929.0,35.815838
SPARKLING,BRUNO PAILLARD Extra Brut Premier Cuvée,BRUNO PAILLARD Extra Brut Premier Cuvée,,MAGNUM,, 220.00,,https://www.tannico.it/champagne-premiere-cuvee-extra-brut-bruno-paillard.html,Première Cuvée Extra Brut Champagne,Bruno Paillard,wine_01gzr4ks5h4zp749zmdayb3sac,1245747.0,41.25868
SPARKLING,DELAMOTTE Brut,DELAMOTTE Brut,,MAGNUM,, 190.00,,https://www.callmewine.com/champagne-brut-delamotte-P31238.htm,Sélectionné Pour Hiramatsu Brut Champagne,Delamotte,wine_01gzr4ks6dx1xqjerzkcn7s36y,7547671.0,30.963364
SPARKLING,DELAMOTTE Brut Blanc de Blanc Millesimé ,DELAMOTTE Brut Blanc de Blanc Millesimé ,,MAGNUM,2014.0, 390.00,,https://www.millesima.it/champagne-delamotte-blanc-de-blancs-0000.html,Blanc de Blancs Spumante Brut,Chateau Blanc,wine_01h0qsxn5fymhd5vt8c9jzrd70,,47.90795
SPARKLING,DOM PERIGNON Brut Vintage Millesimè ,DOM PERIGNON Brut Vintage Millesimè ,,MAGNUM,2008.0, 1.200.00,,https://www.callmewine.com/dom-perignon-2008-P17019.htm,Brut Champagne,Dom Pérignon,wine_01gzr4ksd1q5hvwrcr5dxtbzer,86684.0,36.83926
SPARKLING,GEORGES LAVAL “CUMIERES”  Brut Natur  ,GEORGES LAVAL “CUMIERES”  Brut Natur  ,,MAGNUM,2013.0, 390.00,"Chardonnay 33%, Meunier 33% Pinot Nero 33%",https://www.tannico.it/champagne-brut-nature-cumieres-premier-cru-georges-laval.html,Cumières Brut Nature Champagne Premier Cru,Georges Laval,wine_01h4pmmgg5x3xh4ee8x4m2w9kk,,48.27693
SPARKLING,JAQUESSON “CUVEE N° 745” Brut ,JAQUESSON “CUVEE N° 745” Brut ,,MAGNUM,, 260.00,,https://www.tannico.it/champagne-extra-brut-cuvee-n-745-jacquesson.html,Cuvée No 745 Extra Brut Champagne,Jacquesson,wine_01h4pmmfcvbrfk9sa5g54hvhxb,,35.255203
SPARKLING,KRUG Grande Cuvèe Brut ,KRUG Grande Cuvèe Brut ,,MAGNUM,, 1.100.00,168° Edition,https://www.enosearcher.it/bottiglia/krug-champagne-aoc-grande-cuvee-170eme-edition/,Grande Cuvée,Krug,wine_01gzr4ks7h5x1nhhc1jnbgbg29,7122486.0,29.402134
SPARKLING,LAURENT PERRIER “LA CUVÉE” Brut ,LAURENT PERRIER “LA CUVÉE” Brut ,,MAGNUM,, 180.00,,https://www.tannico.it/champagne-brut-la-cuvee-laurent-perrier.html,La Cuvée Brut Champagne,Laurent-Perrier,wine_01gzr4ks5hsmde1f5vkm7fzt85,5552281.0,41.47402
SPARKLING,LAURENT PERRIER “MILLÉSIMÉ  - 1999 - 2000” Brut ,LAURENT PERRIER “MILLÉSIMÉ  - 1999 - 2000” Brut ,,MAGNUM,1997.0, 380.00,,https://www.tannico.it/champagne-brut-millesime-2008-laurent-perrier.html,Brut Millésimé Champagne,Laurent-Perrier,wine_01gzr4ks5h7z6yfdmcpd6fmyrq,1657892.0,42.793453
SPARKLING,"LOUIS ROEDERER ""COLLECTION 243"" Brut ","LOUIS ROEDERER ""COLLECTION 243"" Brut ",,MAGNUM,, 235.00,3 - 242,https://www.tannico.it/champagne-brut-aoc-collection-242-louis-roederer-113408.html?_gl=1*1c2wzes*_up*MQ..&gclid=Cj0KCQjwyt-ZBhCNARIsAKH1174FKAG97IJz0uUG5y2hBXofwTjmsfNpLZ3y1sw8BAQqVWB1Neg9vZwaAtKfEALw_wcB,Collection 243 Champagne,Louis Roederer,wine_01gzr4ks5tefbv8mz37yrb2ndk,10283576.0,47.202633
SPARKLING,PHILIPPONNAT “ROYALE RESERVE” Brut ,PHILIPPONNAT “ROYALE RESERVE” Brut ,,MAGNUM,, 180.00,,https://www.tannico.it/champagne-brut-royale-reserve-philipponnat-24351.html,Royale Réserve Brut Champagne,Philipponnat,wine_01gzr4ks63nx7n95vw12dcynhy,83817.0,37.648254
SPARKLING,PHILIPPONNAT Grand Blanc Brut Blanc de Blanc ,PHILIPPONNAT Grand Blanc Brut Blanc de Blanc ,,MAGNUM,2009.0, 290.00,,https://www.bernabei.it/grand-blanc-extra-brut-philipponnat-75-cl,Blanc de Blancs Spumante Brut,Chateau Blanc,wine_01h0qsxn5fymhd5vt8c9jzrd70,,68.504326
SPARKLING,VEUVE AMBAL CREMANT DE BOURGOGNE Grand Cuvée Brut ,VEUVE AMBAL CREMANT DE BOURGOGNE Grand Cuvée Brut ,,MAGNUM,, 72.00,"Chardonnay, Pinot Nero, Aligotè, Gamè",https://www.wineexpert.it/it/prodotto/Cremant-de-%20Bourgogne-Gran-cuvee-Brut-Veuve-%20Ambal.aspx,Cuvée Marie Ambal Crémant de Bourgogne,Veuve Ambal,wine_01gzr4ks5wfx390r80n6qp60pz,1583156.0,51.999104
WHITE,CHARDONNAY Borgo del Tiglio Doc Collio ,CHARDONNAY Borgo del Tiglio Doc Collio ,,BOTTLE,2020.0, 49.00,,https://www.tannico.it/collio-chardonnay-doc-2019-borgo-del-tiglio.html,Collio Chardonnay,Borgo del Tiglio,wine_01h0my5svsg9nzf0v9x01p5jzh,,41.722233
